id;sentiment;message
1583;;"OS : Windows 10 x64, à jour. Navigateur principal : Firefox, à jour. Autres navigateurs : Edge, IE, tous à jour. Bureau : Bois massif peint en blanc sur pieds acier (vu qu'Orange me demande toujours des détails qui n'ont rien à voir avec le problme, autant prévenir).     Je dois dire qu'Orange commence à doucement me courir sur le haricot, là... Client tellement ancien que mon adresse mail principale est en ""wanadoo.fr"" et que mon numéro de téléphone mobile m'a été attribué par Itinéris, je constate une dégradation lourde des services d'année en année. Et a fait un paquet d'années, maintenant.   Avant, FT (ou Wanadoo, ou Itinéris, ou Orange) était cher, mais fiable. On payait plus, OK, mais au moins on n'était pas emmerdés. Maintenant, on paie plus, on n'a AUCUN avantage de fidélité (le premier qui me parle des programmes ""changement de mobile"" va s'en prendre une, vu le prix d'un iPhone et les réductions ridicules de ce programme), et en plus les services Orange nous les brisent au quotidien...   En vrac, le fait d'avoir plusieurs adresse mail et d'tre obligé de changer d'identifiant sans arrt, le carnet de contacts carrément non-fonctionnel, les pubs du portail Mail signalés comme malveillantes par un paquet d'outils, le décodeur TV Sagem qui fait que je ne regarde plus QUE la TNT hertzienne tellement il est mauvais, l'impossibilité de récupérer ce qu'on a enregistré sur le décodeur TV, la télécommande à la **bip** dudit décodeur qu'on ne peut pas programmer sur les télécommandes universelles (merci quand on a un home cinéma complet), la Livebox qui n'accepte pas les boucles sur IP externe (les possesseurs de NAS et de DNS dynamique comprendront), le service DHCP de la Box totalement foireux et sans options normales de configuration, espace Web perso ridiculement faible et sans mme PHP ou une BD, et j'en passe tellement la liste est longue...   Franchement, si je n'avais pas mes adresses mail Orange enregistrées dans des centaines de sites et organismes, en plus d'un paquet de mails que je tiens à garder, j'aurais déjà changé de fournisseur depuis longtemps. Hélas, la portabilité des adresses mail n'est pas encore une obligation légale, mais a va venir un jour, je le sens.   Bref : j'ai voulu donner sa chance au Cloud, ayant l'utilité du service pour partager facilement les photos de mon gamin à la famille. L'interface Web est naze, mais a, je m'y attendais, elles le sont toutes et a ne répond pas à mon besoin primaire : synchroniser le dossier des photos du gamin sur le Cloud pour ne pas tre obligé d'ouvrir mon NAS aux membres de famille, que j'adore mais qui sont des quiches en informatique.   Je prends donc le logiciel PC : premire surprise, il s'installe correctement, le menu contextuel d'explorateur est modifié, et pourtant il me demande de redémarrer... Bon, admettons, allons-y Alonzo. Au retour, le soft n'est pas lancé par défaut : a commence mal...   Je le lance, je tente de m'authentifier : RIEN. Que dalle. Zéro. Le lien orange ""Se connecter"" reste mort, rien ne se passe. Clic droit, gauche, avec ou sans Control/Alt/Shift, peu importe. Un problme de droits d'administration, peut-tre, mme si ce ""problme"" est vieux de 10 ans et ne devrait mme plus arriver ? Allez, on essaie en administrateur, soyons généreux ! Ben non, pareil... La FAQ ? Ridicule, aucune question technique n'y est réellement mentionnée. Contacter le support ? Ah ben non plus, malgré le méandre de liens, impossible de trouver quoi que ce soit, SAUF si c'est pour casquer une option de plus ou résoudre un problme de type ""redémarrez tout, y compris le micro-ondes"".   Bon, on y va pour la bidouille... Je passe sur Edge comme navigateur par défaut : pareil. IE ? Aucune amélioration. Mon Firefox usuel ? Ben j'avais commencé par lui, s'il marchait, je ne serais pas allé plus loin, hein...   J'en suis donc réduit à tenter ma chance sur ce ""forum"" sorti d'on ne sait o (heu... les mecs d'Orange... phpBB, a vous parle ? Ou mme SMF ? Allez, au pire, une licence vBulletin n'est rien pour Orange, mais **bip**, prenez un truc un poil sympa à utiliser pour une fois !!!).   Ma question, comme on s'en doute, est : C'EST QUOI CE BORDEL ??? La validation des logiciels, c'est fait pour les chiens, ou quoi ?? En 2016, ma configuration n'a rien d'exotique, mais serait plutôt ""la norme"", et il n'y a pas moyen de simplement S'IDENTIFIER ??? Et vous les avez payés, les guignols qui vont ont vendu cette prestation de développement ???   Donc, maintenant, je fais quoi pour pouvoir simplement utiliser un service auquel j'ai manifestement droit ??"
1584;;Bonjour @MacLAK Petite question qui m'est venue en vous lisant, vous ne parlez nulle par de l'acceptation des conditions générales qui permettent l'accs au Cloud. Pour valider les CGU rendez-vous sur votre portail Orange, onglet Le Cloud, puis allez sur Mon Cloud et Téléchargement. Là suivez les instructions jusqu'à ce qu'on vous propose d'accéder au service du Web Cloud et que vous trouviez cette fameuse case à cocher pour valider les CGU!!! Relancez ensuite votre logiciel, et voyons si cela fonctionne ...... Il n'y a pas de problme, il n'y a que des solutions ! ......
1585;;"Vous savez, si j'ai pu qualifier l'interface Web de ""naze"", c'est que j'ai pu y accéder... J'ai pu constater son incapacité à uploader un répertoire, sa file d'attente qui se bloque lorsqu'un élément (tiens, un dossier vide par exemple...) est dedans au lieu de continuer le boulot sur ce qu'elle peut faire, etc.   Donc, les CGU, c'est bon. Mon souci ne se porte pas sur l'activation du Cloud lui-mme (j'aurais mis un autre titre sinon), mais bien sur l'application PC. J'en vois ici qui ont des erreurs d'authentification, moi je suis bien avant a : je n'ai mme pas de demande d'authentification. Le menu de connexion ne fonctionne tout simplement pas du tout."
1586;;"Bonjour @MacLAK_  MacLAK a écrit :     Franchement, si je n'avais pas mes adresses mail Orange enregistrées dans des centaines de sites et organismes, en plus d'un paquet de mails que je tiens à garder, j'aurais déjà changé de fournisseur depuis longtemps. Hélas, la portabilité des adresses mail n'est pas encore une obligation légale, mais a va venir un jour, je le sens. ‚a fait longtemps, en fait depuis la perte pendant plusieurs semaines de mes ressources Orange suite à une fausse manÏuvre d'une conseillre téléphonique, que j'ai ouvert par sécurité des boïtes à lettres chez d'autres fournisseurs, espérant une meilleure garantie de pérennité.    Avec le protocole POP on peut sauvegarder ses messages dans un gestionnaire de messagerie. La récupération d'un historique de plusieurs années risque d'tre problématique.   MacLAK a écrit :   Bref : j'ai voulu donner sa chance au Cloud, ayant l'utilité du service pour partager facilement les photos de mon gamin à la famille. Si tu as Windows 10, tu disposes également de OneDrive qui ne pose pas trop de problmes pour partager des documents volumineux. MacLAK a écrit : La FAQ ? Ridicule, aucune question technique n'y est réellement mentionnée. Contacter le support ? Ah ben non plus, malgré le méandre de liens, impossible de trouver quoi que ce soit, SAUF si c'est pour casquer une option de plus ou résoudre un problme de type ""redémarrez tout, y compris le micro-ondes"".   Tu peux essayer ce formulaire pour contacter l'assistance Cloud Cordialement"
1587;;@mathole: Je préfre laisser sur serveur mes mails depuis que Netscape (ce qui ne nous rajeunit pas...) m'a planté mon archive locale, détruisant mes archives 1992-1998. IMAP permet aussi la mme chose, d'ailleurs. OneDrive ne convient pas à mes besoins, ne souhaitant pas me connecter à Windows uniquement via un compte MS. Je tiens à conserver un compte local machine, notamment pour des raisons d'accs inverse à mon PC depuis des machines et VM non-Windows. Par contre, ton formulaire m'intéresse BEAUCOUP. Je me demande pourquoi l'application Cloud n'y renvoie pas directement, ou pourquoi il n'est pas plus visible d'accs... J'ai rempli le formulaire, on verra bien. Si a marche, je taguerai ta réponse, sinon je reviendrai r‰ler...
1588;;Bonjour, lorsque j'utilise le cloud par l'inermediaire de l'application cle Tv afin de diffuser video ou photo sur ma TV, on me demande d'accepter les conditions d'utilisation du cloud. Par contre quand le me rends directement sur l'application le cloud tout fonctionne parfaitement je peux acceder au contenu sans probleme rien ne met demande. Que puis-je faire ? Merci
1589;;bonjour depuis le 01.01.16 le service deezer ne fonctionne plus sur mon decodeur hifi orange j ai  l accés a deezer mais des que je veux ecouter un titre le decodeur reste bloqué sur chargement et en 2015 tout fonctionnait.......etrange ce materiel n'est il plus reconnu    mystere quelqu 'un aurait il une explication ou mieux une solution merci d'avance
1590;;Bonsoir patbulle, Avez-vous fait une demande de changement d'offre? Cordialement, Philippe
1591;;aucune demande de changement d'offre en decembre 2015 deezer fonctionnait sur le decodeur hifi et au 03 janvier 2016 cela bloque sur chargement j ai reinitialisé mon decodeur hifi avec mes identifiants et deezer et toujours le meme probleme mystere
1592;;Bonjour patbulle, Pour consulter votre dossier, je vous invite à me communiquer en message privé vos coordonnées (nom, prénom, numéro de mobile, numéro de ligne fixe support ADSL/Fibre). Cordialement, Philippe
1593;;Bonsoir,   ... j'ai exactement le meme probleme !! blocage au chargement, je n'ai pas changé d'offre   Help !!
1594;;Idem mme problme pour moi
1595;;J'ai le mme problme signalé à Deezer qui m'a répondu qu'il s'agit d'un problme technique chez Orange. J'ai signalé à Orange et... aucune réponse...
1596;;Bonsoir, Mme problme, plus de son sur decodeur hifi orange, j'accde à mes playlists, coups de coeur comme par le passé mais ds que je lance une écoute reste bloqué sur chargement. Quelqu'un a une idée ? Merci d'avance
1597;;Hello Phil_40   il est urgent de signaler le problme à Deezer et au gestionnaire de la plate forme liveradio et de chercher une solution. C'est un problme général, qui concerne tous les clients, me semble t il.   Tous les fidles utilisateurs du décodeur hifi et de la liveradio (et ils sont nombreux) comptent sur vous !!   phil_40 a écrit : Bonjour patbulle, Pour consulter votre dossier, je vous invite à me communiquer en message privé vos coordonnées (nom, prénom, numéro de mobile, numéro de ligne fixe support ADSL/Fibre). Cordialement, Philippe
1598;;Bonjour,    je suis également dans le mme cas de figure que vous, Deezer fonctionne sur les autres supports (ordinateur, télé, mobile) mais plus sur le décodeur Hi-Fi. (chargement toujours en cours, avec le décompte du temps qui avance mais sans musique)   j'attends une solution pour remédier à celà.    Stef
1599;;Bonjour, Nouveau client d'orange, je prends en main le cloud. J'ai réussi sans probleme à importer des fichiers sur le cloud,j'ai envoyé un partage à un correspondant, MAIS là le message que je retrouve dans de nombreuses questions sur le forum : Oups, nous sommes désolé....... Tentative 2 jours de suite mais rien ! Que faire ? Merci d'avance pour une solution dmonal
1600;;Bonjour, j ai le meme probleme, 2 jours que mes fichiers sont sur le cloud, mais impossible de les partager. le fichier n est pas disponible ...   As tu eu une reponse pour debloquer le probleme. merci
1601;;Bonjour @dmonal_ et @didieren18_  Avez vous essayé de copier manuellement le lien du dossier à partager pour le coller dans un message à destination de votre correspondant?   ‚a peut dépanner quand il y a un problme avec l'e-mail automatique. Cordialement.
1602;;mon contrat est à mon nom  ma femme peut elle aller seule en boutique orange?
1603;;@lou10000_ Bonsoir elle doit se munir de votre carte identité aprés cela dépend pour quoi cest faire ??   je vous souhaite une bonne fin de soirée
1604;;Bonjour à vous deux ,     en complément : si c'est pour changer de forfait , il vaudrait mieux que ce soit le titulaire.   cdlt
1605;;"Bonjour, J'aimerais relater ici un incident qui m'est arrivé entre le 6 janvier et ce jour, le 22 janvier.   Je ne suis pas en colre. Je n'ai pas de réclamation à formuler. L'incident est aujourd'hui clos, mais il est je pense symptomatique et il serait bon qu'Orange prenne pleinement conscience du fait que ce type d'incidents, malheureusement, est à mon humble avis beaucoup plus fréquent qu'on ne le croit. Je tiens à préciser que jamais les intervenants Orange ne m'auront pris à la légre ni traité avec irrespect ou par dessus la jambes. Bien au contraire, à chaque fois, je suis tombé sur des Conseillers qui se voulaient serviables et rigoureux. Le problme ne se situe pas dans les attitudes ni dans de quelconques manques de bonnes volontés.   ...   Le 6 janvier dernier, j'ai contacté le 3970 pour signaler un changement d'adresse. La conseillre en ligne à ce moment-là a vérifié ma nouvelle adresse, mon email, mon elligibilité Fibre. EN effet, sur l'ancienne adresse j'avais un Open Zen Fibre. Il était question de savoir si c'était purement transférable. D'aprs elle, non, ma nouvelle adresse n'était pas encore raccordable. Donc, process de déménagement lancé, et soit-disant commande d'une box non-fibre, en remplacement de mon matériel fibre.   Je suis rappelé, qq jours plus tard (entre 3 à 5 je ne sais plus) mais la personne n'ayant pas réussi à me joindre m'aura laissé un message inintelligible (a arrive parfois). Je rappelle Orange au 3970, aucune trace d'un appel sortant de chez eux. A ce moment-là, je me dis ""Bon, on verra bien"". Je suis finalement rappelé, encore un à deux jours plus tard, par quelqu-un se présentant comme étant du service Courrier d'Orange, qui m'explique qu'il y a ambiguité sur l'adresse concernant mon déménagement en cours. Je lui confirme bien ma nouvelle adresse.   Curieux et un peu inquiet, à ce moment-là, je vais, en profitant du Wi-Fii de mon Mobile, sur le suivi de dossier. Et je découvre que effectivement, il y a un souci, dans le process de déménagement engagé en interne chez Orange. En effet, si la nouvelle ligne téléphonique support est bien ouverte sur ma nouvelle adresse, la demande de nouveau contrat Open Zen Non Fibre, elle, a été faite sur l'ancienne... Je rappelle Orange, au 3970, pour bien m'assurer que la rectif du dossier est bien en cours. Réponse : ""oui oui pas de problme"".   Les jours passent. Deux commandes en cours pour le mme déménagement : une à ma nouvelle adresse qui stagne sur ""ligne support ouverte"" et une à mon ancienne adresse, qui stagne sur ""anomalie en cours de résolution.   Puis, je finis par recevoir, le lundi 18 janvier, un SMS me confirmant que c'est bon, je n'ai plus qu'à brancher ma Livebox pour bénéficier à nouveau du service. Euh ? Mais... N'étaient-ils pas sensés m'envoyer un équipement adapté à l'ADSL (non fibre ?) Je rappelle Orange. Je tombe à nouveau sur une personne tout à fait charmante et dévouée et désireuse de bien faire. Motivée. Qui par acquis de conscience (et dans ces cas là, c'est ce qu'il faut faire) revérifie tout de A à Z et finit par me dire qu'en fait, ma nouvelle adresse EST elligible à la Fibre. Ok pour moi, la Fibre, je n'ai jamais eu de souci de mon côté, je trouve a mieux que l'ADSL. A charge pour la Conseillre de prévenir le service technique dédié, qu'un technicien prenne rendez-vous avec moi pour venir raccorder mon nouvel appartement à la fibre.   Quatre jours passent. Le délai contractuel de 15 jours de gestion de déménagement par Orange est aujourd'hui tout dépassé. Nous sommes le 22. Je contacte donc Orange, par le biais d'une clef 3G prtée entre temps, par leur service de réclamation par Live Chat via mon Portail Orange. Et là, ben non, mon adresse n'est pas éligible fibre, MAIS ma Livebox Play est compatible à l'ADSL, je n'ai qu'à la brancher sans le boitier de connexion à la fibre.   -_-   Ok. Je m'y essaye, pendant une demi-heure. Ca ne marche pas. Obstiné, calme mais un peu, je dirais, usé, je contacte à nouveau le 3970. Boïte vocale passée, je tombe sur une conseillre qui a su m'expliquer parfaitement comment brancher ma Livebox Play convenablement. Je sais, je sais a n'a rien de compliqué, mais quand on n'y connaït rien, en fait si : c'est compliqué. Sur le plan technique, j'entre dans la rgle des 80/20. Cette personne m'aura confirmé que je suis bien passé en outre sur un Open Zen Non Fibre.   Problme résolu. Un jour aprs la fin du délai prévu.   Non ! Dans les faits, Orange aura su gérer la situation technique AVANT la fin dudit délai. Mais faute d'une communication claire en amont de leur part, j'ai perdu quatre jours de connexion illimitée au profit d'une connexion 3G trs trs limitée et au dépassement facturable. Je dis pas que c'était exprs. Mais dans les faits, je me demande combien a va me coter, ces quatre jours o j'aurais pu me connecter si, quand j'ai appelé le 18 j'avais eu le bon discours tout de suite.       En conclusion, Les aspects techniques de mon déménagement auront été traités dans les délais par Orange, et ce malgré une erreur flagrante ds le départ. En revanche Orange a un peu foiré sa comm, sur toute la ligne.      "
